column,valid_count,missing_count,coverage_pct,first_date,last_date
uk_power_gas_vol_ratio_20d,1231,2,99.83779399837795,2021-05-21 00:00:00,2026-03-04 00:00:00
uk_temp_mean_c,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_temp_min_c,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_temp_max_c,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_hdd18,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_hdd18_7d_ma,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_temp_mean_7d_ma,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
auction_price_eur,116,1117,9.407948094079481,2021-05-19 00:00:00,2025-12-10 00:00:00
is_auction_day,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
auction_price_lag_1,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
auction_price_lag_5,1228,5,99.59448499594485,2021-05-26 00:00:00,2026-03-04 00:00:00
auction_price_lag_20,1213,20,98.3779399837794,2021-06-16 00:00:00,2026-03-04 00:00:00
auction_price_rolling_mean_20,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_primary,116,1117,9.407948094079481,2021-05-19 00:00:00,2025-12-10 00:00:00
uk_icap_secondary,212,1021,17.19383617193836,2021-05-24 00:00:00,2025-07-07 00:00:00
uk_icap_primary_print_day,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_secondary_print_day,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_primary_ffill,1186,47,96.18815896188158,2021-05-19 00:00:00,2025-12-24 00:00:00
uk_icap_secondary_ffill,1080,153,87.59124087591242,2021-05-24 00:00:00,2025-07-31 00:00:00
uk_icap_primary_secondary_spread,1080,153,87.59124087591242,2021-05-24 00:00:00,2025-07-31 00:00:00
uk_icap_primary_secondary_spread_pct,1080,153,87.59124087591242,2021-05-24 00:00:00,2025-07-31 00:00:00
uk_icap_primary_days_since_print,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_primary_lag_1,1175,58,95.29602595296026,2021-05-20 00:00:00,2025-12-10 00:00:00
uk_icap_spread_lag_1,1064,169,86.29359286293592,2021-05-25 00:00:00,2025-07-18 00:00:00
uk_icap_primary_lag_5,1173,60,95.1338199513382,2021-05-24 00:00:00,2025-12-10 00:00:00
uk_icap_spread_lag_5,1055,178,85.56366585563666,2021-05-31 00:00:00,2025-07-22 00:00:00
uk_icap_primary_lag_20,1162,71,94.24168694241686,2021-06-08 00:00:00,2025-12-10 00:00:00
uk_icap_spread_lag_20,1058,175,85.80697485806975,2021-06-14 00:00:00,2025-08-06 00:00:00
uk_icap_spread_z20,1075,158,87.18572587185726,2021-05-31 00:00:00,2025-07-31 00:00:00
uk_icap_dow_sin,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_dow_cos,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uk_icap_secondary_days_since_print,1230,3,99.7566909975669,2021-05-24 00:00:00,2026-03-04 00:00:00
sent_score,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_score_3d_ma,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_score_7d_ma,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_score_change_1d,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_change,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_change_3d_ma,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_change_7d_ma,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_news_volume,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
sent_news_volume_3d_ma,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
y_return,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
y_ma_5d,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
y_ma_20d,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
y_ma_60d,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
y_vol_20d,1231,2,99.83779399837795,2021-05-21 00:00:00,2026-03-04 00:00:00
y_momentum_5d,1228,5,99.59448499594485,2021-05-26 00:00:00,2026-03-04 00:00:00
y_momentum_20d,1213,20,98.3779399837794,2021-06-16 00:00:00,2026-03-04 00:00:00
uk_hdd18_surprise,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_temp_mean_anom,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_gas_hdd18_interaction,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_gas_hdd18_surprise_interaction,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_power_hdd18_interaction,1230,3,99.7566909975669,2021-05-20 00:00:00,2026-03-04 00:00:00
uk_power_hdd18_surprise_interaction,1230,3,99.7566909975669,2021-05-20 00:00:00,2026-03-04 00:00:00
uka_gas_ratio,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uka_gas_ratio_z20,1229,4,99.67558799675588,2021-05-25 00:00:00,2026-03-04 00:00:00
uka_power_ratio,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uka_power_ratio_z20,1229,4,99.67558799675588,2021-05-25 00:00:00,2026-03-04 00:00:00
uka_brent_ratio,1233,0,100.0,2021-05-19 00:00:00,2026-03-04 00:00:00
uka_brent_ratio_z20,1229,4,99.67558799675588,2021-05-25 00:00:00,2026-03-04 00:00:00
uka_coal_ratio,1191,42,96.59367396593674,2021-05-19 00:00:00,2026-01-05 00:00:00
uka_coal_ratio_z20,1187,46,96.26926196269262,2021-05-25 00:00:00,2026-01-05 00:00:00
uka_gas_return_spread,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uka_power_return_spread,1230,3,99.7566909975669,2021-05-20 00:00:00,2026-03-04 00:00:00
uka_brent_return_spread,1232,1,99.91889699918897,2021-05-20 00:00:00,2026-03-04 00:00:00
uka_coal_return_spread,1190,43,96.5125709651257,2021-05-20 00:00:00,2026-01-05 00:00:00
